MIN,PF,STL,PTS,FGM,FGA,BLK,BLKA,PLUS_MINUS,PFD,TOV,DREB,REB,OREB,FTM,FTA,EXP,POSS,AGE,HEIGHT,WEIGHT,BMI,USG_PCT,PIE,E_OFF_RATING,E_DEF_RATING,AST_TO,AST_RATIO,FG3M,FG3A,AST,PFD,Games Missed
803.465,83,28,274,109,227,27,11,-96,28,25,140,197,57,17,22,3.0,1645,30,79.0,221.0,24.893927255247558,0.141,0.086,112.9,115.5,1.96,15.7,39,106,49,28,9
2124.6066666666666,111,53,1594,487,1112,12,66,267,426,261,207,245,38,484,546,2.0,4464,22,73.0,180.0,23.74554325389379,0.32,0.15,118.1,112.3,2.28,26.9,136,397,594,426,9
268.6066666666667,13,8,94,37,78,0,8,-83,21,13,13,21,8,17,19,0.0,562,21,73.0,185.0,24.40514167761306,0.159,0.084,98.0,114.6,3.0,28.1,3,5,39,21,0
237.67333333333332,17,15,99,34,84,1,5,-10,15,27,16,21,5,16,17,1.0,510,23,70.0,175.0,25.107142857142858,0.204,0.11,107.0,107.7,2.3,34.3,15,38,62,15,0
302.0133333333333,22,9,88,32,71,4,3,-49,17,21,33,44,11,19,19,0.0,621,23,76.0,210.0,25.55921052631579,0.144,0.078,109.9,116.2,2.14,30.8,5,26,45,17,6
840.9683333333334,55,31,282,99,241,18,9,40,45,21,117,144,27,34,44,16.0,1719,36,80.0,215.0,23.61640625,0.149,0.077,113.6,109.0,2.62,16.4,50,143,55,45,42
911.335,64,36,411,151,353,7,17,15,59,33,44,54,10,51,57,7.0,1893,28,72.0,185.0,25.087770061728396,0.193,0.076,111.6,111.1,2.45,16.5,58,164,81,59,3
357.8283333333333,13,6,115,43,90,1,0,-108,15,6,77,86,9,15,23,5.0,743,25,81.0,234.0,25.07270233196159,0.128,0.098,97.5,113.9,2.33,11.6,14,40,14,15,28
1286.6733333333334,119,24,409,169,326,33,31,24,119,62,270,439,169,71,120,9.0,2670,30,81.0,254.0,27.21566834324036,0.144,0.093,110.6,110.4,1.08,13.2,0,3,67,119,18
523.3866666666667,49,10,161,62,144,6,7,26,20,21,85,105,20,15,21,2.0,1091,21,78.0,215.0,24.843030900723207,0.141,0.067,109.5,108.2,1.38,14.4,22,70,29,20,21
787.7833333333333,61,20,353,128,287,6,10,-135,32,47,81,91,10,26,34,1.0,1693,23,77.0,195.0,23.12109967954124,0.181,0.095,103.7,112.0,2.55,25.6,71,168,120,32,23
47.485,2,0,9,3,12,1,0,-8,1,3,8,10,2,1,2,0.0,98,22,75.0,195.0,24.370666666666665,0.143,0.052,105.9,107.3,2.0,27.3,2,9,6,1,0
70.95,6,0,18,7,22,1,2,-37,6,3,11,19,8,3,5,0.0,162,23,79.0,215.0,24.218074026598302,0.143,0.038,88.6,114.7,1.0,10.0,1,4,3,6,0
437.3466666666667,35,8,156,69,103,2,8,-34,28,21,67,95,28,17,35,1.0,908,23,80.0,255.0,28.01015625,0.136,0.088,106.0,110.6,0.81,11.0,1,2,17,28,0
1635.1616666666666,71,35,815,307,699,17,36,-85,92,101,243,268,25,94,117,1.0,3360,21,77.0,195.0,23.12109967954124,0.225,0.108,106.9,109.5,1.82,17.9,107,297,184,92,18
683.8916666666667,43,14,210,72,183,0,6,47,27,17,71,77,6,18,21,6.0,1433,29,75.0,186.0,23.245866666666668,0.132,0.059,115.9,109.9,2.76,18.3,48,132,47,27,17
56.306666666666665,2,5,11,5,16,0,0,0,3,2,6,6,0,1,3,0.0,121,20,74.0,160.0,20.54054054054054,0.135,0.067,89.9,91.1,3.0,24.0,0,7,6,3,31
1745.6766666666667,83,77,753,292,619,28,20,-180,55,92,134,173,39,48,56,0.0,3733,21,77.0,185.0,21.935402260077584,0.175,0.104,110.6,115.8,3.36,29.7,121,296,309,55,14
935.575,79,26,488,198,429,13,25,-52,59,41,93,104,11,61,70,0.0,1963,20,74.0,200.0,25.675675675675677,0.222,0.106,105.9,108.4,2.93,19.4,31,103,120,59,1
1222.5266666666666,31,64,442,178,413,6,14,-85,51,48,119,140,21,41,45,5.0,2569,25,72.0,196.0,26.579475308641975,0.165,0.113,104.6,107.5,5.4,35.0,45,140,259,51,0
57.2,9,1,16,4,9,4,1,-65,6,3,9,13,4,8,10,0.0,126,21,82.0,280.0,29.274241522903033,0.119,0.054,74.5,123.0,0.0,0.0,0,0,0,6,41
2.671666666666667,0,0,4,2,2,0,0,3,1,0,1,1,0,0,0,17.0,6,41,80.0,235.0,25.81328125,0.286,0.455,158.2,85.4,0.0,0.0,0,0,0,1,9
114.7,13,1,46,18,36,5,3,-12,9,5,21,27,6,9,11,0.0,238,20,81.0,270.0,28.930041152263374,0.178,0.079,107.6,111.4,0.4,4.2,1,7,2,9,0
1080.095,81,46,652,235,576,14,39,-71,119,83,148,160,12,104,138,7.0,2267,29,76.0,213.0,25.924342105263158,0.286,0.109,104.8,108.4,1.82,17.5,78,239,151,119,34
39.13333333333333,8,0,8,3,12,3,2,-16,3,4,8,14,6,2,6,1.0,88,27,84.0,235.0,23.413407029478456,0.194,-0.02,89.4,109.7,0.5,9.5,0,1,2,3,11
281.145,18,11,85,33,72,2,5,-104,12,14,39,50,11,10,13,1.0,621,24,80.0,236.0,25.923125,0.132,0.069,98.0,116.1,1.0,13.3,9,33,14,12,0
1011.8566666666668,59,18,442,149,338,9,7,-69,29,33,73,85,12,28,35,11.0,2103,33,76.0,207.0,25.19407894736842,0.162,0.075,109.4,113.8,2.03,14.9,116,275,67,29,20
1375.3166666666666,146,35,606,230,457,42,34,-242,169,78,311,443,132,131,179,2.0,2893,22,82.0,270.0,28.22873289708507,0.188,0.115,103.2,112.7,1.33,14.5,15,51,104,169,18
240.84166666666667,32,9,72,24,60,8,3,2,12,15,34,54,20,11,17,1.0,513,24,81.0,205.0,21.965401615607377,0.135,0.055,105.6,104.8,0.73,11.7,13,32,11,12,9
538.9416666666667,49,15,99,34,102,4,12,-94,28,19,75,90,15,26,31,3.0,1147,26,78.0,195.0,22.53205128205128,0.103,0.035,102.8,109.7,0.95,11.8,5,41,18,28,2
1129.9083333333333,80,38,279,89,252,17,3,38,57,26,73,93,20,35,41,11.0,2335,34,76.0,220.0,26.776315789473685,0.111,0.044,106.2,104.2,2.08,15.7,66,197,54,57,5
1735.77,95,50,711,259,608,23,35,232,97,96,187,226,39,95,121,8.0,3535,30,78.0,181.0,20.914365548980932,0.187,0.076,117.5,112.0,1.89,19.4,98,257,181,97,16
3.2666666666666666,1,0,0,0,1,0,0,-10,0,1,0,0,0,0,0,0.0,8,23,82.0,234.0,24.464901844140392,0.2,-0.171,37.5,185.7,0.0,0.0,0,1,0,0,0
905.91,129,21,280,115,182,43,12,138,65,29,170,236,66,49,78,5.0,1851,27,84.0,240.0,23.91156462585034,0.12,0.084,114.4,105.7,1.21,12.4,1,11,35,65,12
846.1666666666666,68,22,365,151,268,23,26,-14,76,34,217,334,117,62,93,4.0,1813,27,83.0,250.0,25.51168529539846,0.166,0.125,113.9,113.3,1.47,12.7,1,10,50,76,0
1084.675,116,44,390,167,299,33,23,33,45,45,182,256,74,34,53,0.0,2276,22,80.0,245.0,26.91171875,0.142,0.095,108.7,106.9,1.67,17.1,22,65,75,45,5
136.98166666666663,11,7,56,20,57,3,6,-1,14,3,14,19,5,7,9,4.0,283,28,72.0,178.0,24.138503086419753,0.193,0.094,105.1,107.2,7.33,25.9,9,28,22,14,0
722.8233333333334,57,26,218,79,180,19,9,-41,34,19,123,159,36,24,29,2.0,1533,26,81.0,215.0,23.03688462124676,0.121,0.089,105.2,107.7,2.11,15.9,36,90,40,34,7
2033.6266666666668,138,46,1591,569,1123,27,67,-9,233,203,253,289,36,253,298,6.0,4304,26,77.0,200.0,23.713948389273064,0.302,0.14,111.3,111.6,1.39,16.3,200,477,282,233,14
397.2783333333333,29,8,136,50,104,4,8,-82,15,7,51,65,14,12,15,0.0,852,20,81.0,240.0,25.715592135345222,0.126,0.074,105.1,113.2,1.43,7.8,24,59,10,15,6
2025.89,135,57,1647,634,1037,39,131,89,366,167,274,441,167,369,529,1.0,4358,20,79.0,284.0,31.990386156064734,0.287,0.161,113.7,112.2,1.35,13.7,10,34,226,366,11
2017.1433333333332,125,51,894,335,767,39,42,-68,205,100,368,475,107,151,224,5.0,4182,24,80.0,235.0,25.81328125,0.205,0.104,107.5,108.8,2.28,19.1,73,237,228,205,7
1617.3316666666667,120,55,627,233,563,16,27,113,115,88,134,156,22,74,87,1.0,3398,23,72.0,185.0,25.087770061728396,0.182,0.078,109.4,105.0,2.56,24.6,87,221,225,115,0
866.9516666666667,78,23,345,123,263,20,10,-85,49,43,86,100,14,51,66,2.0,1835,26,77.0,225.0,26.678191937932198,0.164,0.072,100.7,105.3,0.88,10.3,48,128,38,49,8
111.66666666666669,17,4,32,12,28,0,4,50,4,2,3,10,7,2,4,0.0,238,21,77.0,190.0,22.528250969809413,0.11,0.023,124.1,103.6,2.0,11.4,6,15,4,4,0
368.38166666666666,50,8,99,35,92,4,4,-57,18,7,40,47,7,10,15,0.0,791,23,77.0,241.0,28.575307809074044,0.118,0.035,102.2,110.6,2.14,12.4,19,61,15,18,0
2025.5433333333333,142,52,798,319,709,61,24,127,92,80,353,456,103,61,80,12.0,4241,34,81.0,240.0,25.715592135345222,0.173,0.112,109.5,105.7,3.38,24.7,99,283,270,92,5
380.0783333333333,27,18,78,25,86,8,4,-35,29,17,63,87,24,19,29,9.0,797,29,80.0,220.0,24.165625,0.127,0.063,95.2,99.7,1.24,15.2,9,36,21,29,47
1754.2516666666668,128,62,993,321,768,17,43,-224,208,91,234,282,48,235,265,8.0,3729,28,78.0,214.0,24.72748191978961,0.23,0.119,103.8,109.2,2.08,16.3,116,301,189,208,4
138.89333333333337,14,3,59,20,40,4,2,-8,19,11,17,27,10,16,19,0.0,304,19,82.0,215.0,22.47843545508626,0.175,0.089,108.2,113.7,1.18,18.1,3,13,13,19,23
1175.275,98,70,349,120,291,18,24,246,106,53,106,123,17,69,94,2.0,2518,26,77.0,186.0,22.05397200202395,0.136,0.072,110.6,100.4,2.34,24.3,40,120,124,106,4
970.5233333333332,127,23,438,177,319,48,21,-111,88,55,221,321,100,68,105,6.0,2119,27,84.0,250.0,24.907879818594104,0.176,0.118,101.8,107.6,0.91,10.6,16,59,50,88,14
593.4583333333334,72,23,182,73,171,8,14,-93,26,26,76,113,37,22,31,2.0,1254,27,79.0,215.0,24.218074026598302,0.147,0.047,106.0,113.2,0.54,6.2,14,65,14,26,8
117.72666666666667,12,3,34,12,29,2,6,25,11,7,32,48,16,7,10,1.0,260,24,79.0,212.0,23.880147412273676,0.133,0.098,111.6,98.3,1.0,14.9,3,8,7,11,0
653.01,47,15,172,63,177,4,7,-221,13,17,66,77,11,10,14,6.0,1443,28,78.0,212.0,24.49638395792242,0.122,0.043,96.3,111.7,1.94,14.2,36,119,33,13,18
290.73833333333334,29,3,155,51,106,4,7,-71,28,22,23,29,6,34,43,1.0,618,24,76.0,200.0,24.342105263157894,0.208,0.092,99.6,112.2,1.27,15.9,19,53,28,28,7
74.33,7,1,15,5,14,3,1,18,8,3,13,23,10,5,14,1.0,160,27,81.0,222.0,23.78692272519433,0.129,0.051,100.5,90.9,1.33,14.3,0,0,4,8,0
158.99,20,5,58,23,54,2,4,-5,7,8,12,16,4,6,11,0.0,345,23,79.0,210.0,23.65486300272392,0.174,0.047,107.0,104.1,1.75,17.3,6,19,14,7,0
1878.2016666666664,201,109,1010,418,784,93,93,-191,253,203,614,864,250,169,294,7.0,3867,26,82.0,279.0,29.169690660321237,0.253,0.153,104.6,110.9,0.75,12.0,5,35,152,253,8
418.1666666666667,35,14,96,38,88,21,1,-25,18,26,61,78,17,6,15,15.0,902,36,78.0,215.0,24.843030900723207,0.121,0.074,108.0,107.5,1.96,29.8,14,47,51,18,50
86.965,13,1,20,8,29,3,2,-3,3,2,20,27,7,1,2,5.0,189,28,79.0,210.0,23.65486300272392,0.145,0.053,87.7,89.9,2.0,11.1,3,14,4,3,64
1858.881666666667,127,45,1175,437,978,53,56,-201,212,132,208,274,66,190,268,5.0,4008,25,79.0,197.0,22.190514340650537,0.269,0.104,106.7,112.4,1.5,13.9,111,334,198,212,9
1448.8066666666666,135,26,579,214,536,10,38,-248,81,61,127,152,25,76,92,1.0,3106,21,75.0,181.0,22.620977777777778,0.18,0.055,105.6,113.7,1.59,13.2,75,226,97,81,1
220.62166666666667,27,7,96,41,72,5,5,14,19,10,48,66,18,14,19,2.0,471,23,82.0,266.0,27.810529446757883,0.168,0.101,115.0,114.0,0.6,6.3,0,0,6,19,27
2131.193333333333,156,91,1618,551,1096,143,41,240,406,154,435,577,142,444,525,7.0,4556,27,82.0,253.0,26.451368233194525,0.284,0.179,109.4,104.3,1.3,12.0,72,218,200,406,8
871.9233333333333,74,19,200,65,182,11,7,-104,33,34,120,154,34,21,29,11.0,1886,35,80.0,240.0,26.3625,0.108,0.049,105.5,111.4,1.24,15.5,49,145,42,33,0
45.73833333333334,8,1,11,4,14,3,2,-12,3,2,5,7,2,3,5,1.0,95,26,77.0,195.0,23.12109967954124,0.159,-0.008,107.6,120.7,0.5,5.3,0,3,1,3,0
436.89666666666665,75,9,156,61,116,12,3,-4,65,24,65,107,42,34,58,0.0,950,24,86.0,229.0,21.76676581936182,0.151,0.057,109.4,109.9,0.75,9.9,0,3,18,65,8
934.4366666666666,141,10,481,183,381,23,16,-46,98,50,166,237,71,56,75,7.0,1998,33,82.0,260.0,27.183224271267104,0.205,0.094,109.6,110.4,1.34,12.7,59,168,67,98,22
1593.94,129,49,596,211,501,10,27,82,106,50,148,175,27,78,111,7.0,3512,27,75.0,200.0,24.995555555555555,0.153,0.063,111.9,110.1,2.26,15.9,96,270,113,106,3
1186.465,110,43,423,170,383,5,23,183,27,47,97,115,18,20,24,9.0,2546,29,75.0,180.0,22.496,0.153,0.055,110.4,102.9,1.34,12.5,63,173,63,27,14
82.56666666666666,3,3,30,9,32,0,1,-9,6,6,12,15,3,9,10,1.0,189,24,79.0,200.0,22.528440954975164,0.201,0.057,100.8,105.5,0.5,6.5,3,9,3,6,2
2416.9616666666666,182,82,1146,440,790,93,60,244,327,204,559,735,176,264,382,2.0,4952,22,81.0,255.0,27.3228166438043,0.212,0.147,111.2,106.8,1.8,24.0,2,14,368,327,0
1619.485,155,45,715,242,545,16,21,187,62,50,136,157,21,50,67,6.0,3552,27,75.0,195.0,24.370666666666665,0.157,0.066,113.2,108.3,1.16,8.5,181,452,58,62,0
2016.8633333333328,186,119,937,375,647,33,32,62,285,200,331,444,113,185,298,2.0,4242,23,82.0,240.0,25.09220701963117,0.206,0.142,108.0,105.8,2.28,31.6,2,7,455,285,11
1029.0416666666667,116,10,393,151,278,49,33,-153,130,48,188,308,120,91,151,8.0,2059,27,80.0,255.0,28.01015625,0.168,0.097,103.9,108.9,1.04,11.2,0,0,50,130,0
512.28,27,7,279,88,250,7,19,-26,97,40,67,84,17,76,98,9.0,1049,31,81.0,250.0,26.787075140984605,0.277,0.084,107.5,111.2,1.48,15.1,27,111,59,97,47
421.89166666666665,56,8,289,121,211,10,15,49,51,30,131,197,66,43,57,4.0,892,31,88.0,290.0,26.326188016528924,0.258,0.159,117.0,111.8,0.67,7.0,4,17,20,51,0
1393.506666666667,110,32,668,265,589,18,28,-191,89,73,258,338,80,71,93,4.0,2959,25,82.0,250.0,26.137715645449138,0.207,0.108,102.6,110.3,1.34,12.3,67,187,98,89,0
1765.8266666666666,133,64,924,337,766,15,30,-44,128,102,181,207,26,86,116,2.0,3659,27,78.0,220.0,25.42077580539119,0.221,0.102,108.4,109.6,2.03,18.5,164,441,207,128,11
2082.81,110,34,1275,418,935,7,72,267,195,159,220,259,39,250,277,5.0,4328,31,80.0,226.0,24.8246875,0.252,0.105,112.3,107.0,0.82,9.8,189,457,131,195,1
86.93833333333333,11,2,40,14,28,6,1,-21,7,10,14,19,5,8,10,0.0,177,20,86.0,220.0,20.91130340724716,0.206,0.082,110.8,123.1,0.6,12.5,4,9,6,7,0
1369.1166666666666,133,61,487,162,362,14,26,133,99,76,122,144,22,126,136,1.0,2888,30,75.0,210.0,26.245333333333335,0.152,0.086,109.9,104.9,2.36,26.3,37,102,179,99,0
2053.096666666667,126,71,1741,593,1303,23,52,-201,350,194,190,242,52,385,457,7.0,4432,27,75.0,207.0,25.8704,0.338,0.143,111.4,116.1,1.79,17.1,170,481,347,350,7
1300.02,100,32,700,296,479,48,20,-20,82,55,253,345,92,85,112,0.0,2866,23,80.0,215.0,23.61640625,0.18,0.139,107.6,107.3,1.47,12.3,23,64,81,82,16
430.4666666666666,43,12,206,76,190,4,12,-128,31,29,61,72,11,28,30,1.0,938,24,72.0,180.0,24.40972222222222,0.22,0.094,95.9,110.6,1.76,18.0,26,87,51,31,0
2103.44,179,61,1477,507,1096,38,52,-44,312,189,329,380,51,313,368,3.0,4609,22,79.0,190.0,21.402018907226406,0.275,0.13,107.8,109.4,1.37,15.3,150,384,259,312,8
462.4983333333333,40,10,183,59,167,3,8,-70,43,38,37,41,4,20,34,7.0,953,28,74.0,182.0,23.364864864864863,0.207,0.052,108.3,118.4,1.82,23.8,45,131,69,43,13
31.066666666666663,3,0,6,3,10,1,1,13,1,1,6,7,1,0,0,0.0,65,21,78.0,190.0,21.9543063773833,0.143,0.018,108.6,92.5,0.0,0.0,0,2,0,1,0
1816.9366666666667,163,46,813,292,671,163,22,526,134,70,254,312,58,127,152,11.0,4054,32,84.0,282.0,28.09608843537415,0.181,0.088,111.2,99.5,1.41,10.9,102,325,99,134,3
1634.0416666666667,162,63,517,198,447,29,43,-137,105,100,213,274,61,88,119,1.0,3339,23,76.0,202.0,24.585526315789473,0.159,0.083,105.8,109.2,2.3,27.7,33,96,230,105,8
244.22,31,15,90,38,89,17,5,-32,10,13,37,60,23,8,9,5.0,550,24,81.0,218.0,23.358329522938575,0.17,0.081,101.1,105.7,0.92,10.2,6,33,12,10,14
712.5283333333333,107,18,240,103,199,17,20,-94,54,42,131,198,67,29,51,0.0,1537,21,81.0,240.0,25.715592135345222,0.147,0.079,100.3,108.1,1.17,15.8,5,37,49,54,9
1579.215,113,33,707,242,581,0,28,-216,56,57,114,126,12,75,90,3.0,3307,26,74.0,205.0,26.31756756756757,0.185,0.064,107.8,114.3,1.89,13.9,148,381,108,56,0
2216.0616666666665,165,66,1382,498,1162,17,44,-106,99,168,271,328,57,115,136,3.0,4676,27,76.0,220.0,26.776315789473685,0.263,0.104,108.2,111.1,1.27,13.4,271,688,213,99,0
2556.5916666666667,183,54,1556,611,1356,42,59,14,139,127,251,297,46,140,185,6.0,5398,28,75.0,190.0,23.74577777777778,0.257,0.103,112.7,111.5,2.44,16.6,194,512,310,139,4
161.035,14,10,64,19,59,4,2,-8,14,4,8,12,4,15,20,14.0,366,33,78.0,220.0,25.42077580539119,0.169,0.048,110.2,114.8,3.0,14.6,11,35,12,14,28
316.75333333333333,32,12,111,37,84,7,3,6,25,15,28,38,10,17,21,0.0,633,24,77.0,205.0,24.306797099004893,0.152,0.077,103.5,103.0,1.53,17.4,20,37,23,25,0
288.0566666666667,62,3,65,28,47,7,2,-44,28,37,73,100,27,9,17,2.0,624,23,81.0,260.0,27.85855814662399,0.132,0.054,110.1,114.9,0.84,25.4,0,2,31,28,8
1550.745,132,62,610,213,554,28,54,-244,110,96,181,216,35,101,126,0.0,3398,20,80.0,218.0,23.9459375,0.185,0.059,105.5,112.5,0.91,11.0,83,250,87,110,9
1255.405,88,36,504,176,405,20,15,11,56,32,138,187,49,46,57,0.0,2710,24,80.0,210.0,23.0671875,0.151,0.082,109.9,108.5,2.16,13.0,106,272,69,56,14
183.15833333333333,20,8,87,33,68,2,3,89,9,11,27,31,4,6,7,4.0,398,25,73.0,183.0,24.14130230812535,0.182,0.109,121.9,98.3,2.18,22.9,15,29,24,9,0
1329.84,81,53,842,311,732,10,41,-4,164,118,140,189,49,140,197,3.0,2839,25,78.0,205.0,23.687541091387246,0.284,0.111,108.3,108.6,1.69,17.6,80,220,199,164,25
1902.0466666666664,171,49,895,336,782,27,46,19,161,100,297,368,71,136,161,16.0,3982,36,80.0,238.0,26.1428125,0.214,0.078,112.8,111.5,0.85,8.2,87,226,85,161,2
350.53833333333336,34,12,121,42,128,4,7,-47,19,15,41,47,6,13,19,0.0,765,22,71.0,200.0,27.891291410434437,0.171,0.052,95.5,102.1,1.6,13.8,24,76,24,19,0
1910.368333333333,160,54,718,266,609,16,36,-350,116,91,192,231,39,63,94,2.0,3996,25,79.0,230.0,25.90770709822144,0.162,0.065,104.5,115.0,1.69,17.2,123,321,154,116,0
526.7916666666666,47,27,218,80,175,7,16,-144,64,27,90,108,18,46,78,1.0,1151,24,79.0,210.0,23.65486300272392,0.183,0.086,96.9,109.3,0.96,9.9,12,38,26,64,36
54.22,3,4,14,5,18,1,0,-40,1,3,6,7,1,0,0,8.0,126,31,81.0,230.0,24.64410912970584,0.15,0.038,86.0,121.6,1.0,12.5,4,14,3,1,28
40.45666666666666,3,2,20,6,19,2,0,28,5,3,2,4,2,5,5,0.0,87,23,78.0,199.0,22.99424720578567,0.231,0.078,108.8,73.8,0.67,7.7,3,9,2,5,0
40.406666666666666,3,2,5,0,4,0,1,-4,3,0,2,2,0,5,6,0.0,87,27,74.0,185.0,23.75,0.08,0.034,114.4,117.8,0.0,41.7,0,2,5,3,0
478.54,55,11,219,92,142,12,11,-47,36,32,101,131,30,34,39,3.0,1014,23,80.0,219.0,24.05578125,0.169,0.123,105.0,108.6,0.69,10.3,1,3,22,36,1
105.28,7,3,58,24,42,6,2,-9,8,10,21,33,12,10,13,1.0,229,23,81.0,225.0,24.108367626886146,0.218,0.157,104.3,108.8,1.0,14.7,0,2,10,8,3
818.605,114,22,411,141,299,61,19,99,92,28,170,277,107,91,116,2.0,1750,27,81.0,200.0,21.429660112787683,0.185,0.128,109.4,102.9,0.93,6.5,38,118,26,92,0
400.9616666666666,37,21,142,55,140,4,7,91,17,32,44,53,9,5,5,1.0,884,24,71.0,175.0,24.404879984130133,0.175,0.095,107.8,97.3,2.59,32.3,27,72,83,17,0
290.52166666666665,26,9,161,57,142,6,4,-62,21,19,26,30,4,10,11,0.0,643,22,69.0,180.0,26.578449905482042,0.235,0.085,100.1,109.3,1.42,14.0,37,107,27,21,0
2207.853333333333,158,111,1232,434,887,11,9,330,243,161,323,349,26,253,279,14.0,4624,35,73.0,175.0,23.085944830174515,0.228,0.153,114.0,107.6,2.93,28.7,111,304,472,243,1
346.27166666666665,85,9,133,48,78,21,13,-54,52,32,66,126,60,37,55,0.0,739,23,80.0,234.0,25.7034375,0.155,0.084,105.4,110.3,0.72,14.4,0,3,23,52,0
1324.6433333333334,98,34,810,288,508,54,31,68,216,84,286,390,104,180,242,3.0,2753,24,82.0,214.0,22.37388459250446,0.223,0.153,109.8,107.7,0.71,8.0,54,140,60,216,2
1279.3033333333333,102,33,543,244,388,72,40,60,107,63,369,537,168,55,104,5.0,2784,26,82.0,240.0,25.09220701963117,0.156,0.143,109.0,106.5,0.76,8.8,0,0,48,107,25
1674.0,117,49,859,312,792,6,61,-163,117,109,202,230,28,102,129,0.0,3573,20,76.0,195.0,23.73355263157895,0.235,0.087,103.6,108.8,1.61,15.5,133,376,175,117,0
902.695,78,39,238,89,207,9,10,-69,78,44,120,158,38,42,65,0.0,1853,24,77.0,205.0,24.306797099004893,0.131,0.076,105.7,107.7,2.16,25.4,18,77,95,78,3
1340.6083333333331,140,40,642,251,479,25,44,-221,180,75,251,411,160,122,179,6.0,2725,27,84.0,240.0,23.91156462585034,0.201,0.114,104.0,113.9,1.17,12.3,18,75,88,180,5
2142.615,142,65,1349,513,1086,7,120,-397,252,158,143,204,61,226,267,1.0,4488,21,73.0,190.0,25.064740101332333,0.264,0.095,106.1,116.5,1.22,12.4,97,255,192,252,0
32.54833333333333,7,4,5,2,4,0,0,5,4,2,6,8,2,1,3,12.0,74,34,81.0,188.0,20.143880506020423,0.085,0.033,123.0,118.8,1.0,22.2,0,1,2,4,0
1759.3966666666668,133,53,458,171,412,21,13,-45,114,80,144,188,44,60,70,8.0,3641,28,75.0,200.0,24.995555555555555,0.127,0.07,107.4,106.4,3.14,32.5,56,159,251,114,0
345.48833333333334,33,18,107,40,82,6,0,39,5,11,25,32,7,6,7,11.0,725,34,77.0,215.0,25.492494518468543,0.116,0.052,117.2,109.3,1.09,11.2,21,47,12,5,0
385.7166666666666,34,10,86,34,54,2,7,-57,19,18,47,102,55,18,23,4.0,803,27,82.0,270.0,28.22873289708507,0.088,0.067,109.7,119.1,0.89,16.3,0,2,16,19,25
1452.128333333333,86,48,1039,360,846,13,18,-252,160,147,160,177,17,161,199,4.0,3171,24,76.0,193.0,23.49013157894737,0.305,0.125,105.8,113.5,1.94,20.8,158,431,285,160,20
1420.415,72,34,599,184,461,1,31,76,138,86,100,122,22,161,181,11.0,2961,32,71.0,183.0,25.52053164054751,0.184,0.102,105.1,103.6,3.05,29.9,70,201,262,138,16
362.94,33,3,133,52,132,5,3,-47,20,19,80,92,12,11,18,2.0,812,24,82.0,231.0,24.151249256395005,0.175,0.076,100.5,105.6,1.32,13.6,18,73,25,20,2
141.11333333333334,19,4,50,20,40,1,1,2,6,2,15,18,3,5,6,0.0,319,22,77.0,230.0,27.271040647664023,0.129,0.056,114.1,113.2,3.5,13.5,5,18,7,6,0
886.9416666666667,149,26,306,121,178,40,25,-256,79,28,132,206,74,62,84,3.0,1929,25,83.0,245.0,25.001451589490493,0.113,0.08,104.3,117.1,1.25,12.5,2,9,35,79,1
2473.655,114,70,1978,624,1349,22,85,85,409,194,251,284,33,460,518,7.0,5267,29,74.0,195.0,25.033783783783782,0.294,0.168,113.4,112.2,2.73,23.2,270,674,530,409,8
1422.5933333333332,116,50,621,213,511,6,21,-124,126,67,207,239,32,110,126,2.0,3055,27,77.0,210.0,24.899645808736718,0.184,0.089,105.7,109.2,1.99,17.5,85,239,133,126,11
836.0616666666666,44,23,321,120,290,4,7,-87,28,21,81,91,10,22,33,2.0,1771,26,77.0,210.0,24.899645808736718,0.158,0.079,102.5,108.3,2.71,15.0,59,163,57,28,5
609.0533333333333,98,13,220,94,134,56,8,-29,57,29,54,106,52,32,60,0.0,1294,21,82.0,234.0,24.464901844140392,0.131,0.076,103.1,104.8,0.72,10.0,0,0,21,57,12
1566.135,219,37,601,241,426,84,29,203,140,54,286,426,140,87,114,2.0,3252,28,80.0,245.0,26.91171875,0.144,0.108,109.7,103.5,2.06,17.4,32,96,111,140,6
1833.9283333333333,75,42,1160,358,817,5,31,231,235,76,288,322,34,266,298,10.0,3796,31,82.0,233.0,24.360350981558597,0.242,0.13,115.8,110.7,1.57,10.5,178,439,119,235,8
1686.72,136,85,547,197,474,32,7,256,62,63,174,225,51,33,48,10.0,3620,33,78.0,215.0,24.843030900723207,0.135,0.065,110.9,104.3,1.44,14.1,120,327,91,62,2
485.62,38,13,159,56,119,8,9,-109,39,31,55,67,12,32,43,4.0,1014,24,77.0,214.0,25.37392477652218,0.145,0.075,98.1,108.0,1.29,19.0,15,43,40,39,24
1912.6516666666664,132,67,662,230,539,34,19,123,85,54,210,267,57,73,90,3.0,4166,27,78.0,220.0,25.42077580539119,0.135,0.07,110.3,107.6,1.57,11.9,129,355,85,85,6
1631.7816666666668,156,37,704,256,538,16,42,-69,140,88,306,406,100,108,128,3.0,3476,26,82.0,225.0,23.523944080904222,0.174,0.099,109.3,110.3,1.4,15.3,84,235,123,140,7
1129.46,55,23,342,125,317,41,28,-79,50,45,216,246,30,43,62,0.0,2396,20,80.0,208.0,22.8475,0.146,0.087,99.1,101.7,0.91,9.5,49,141,41,50,11
